class,ac_000,ag_006,ah_000,ay_006,ay_008,az_004,cd_000,cs_006,cv_000,du_000,eb_000
18231,neg,2130706432.0,1555840.0,1287124.0,982862.0,1596642.0,8612.0,1209600.0,870744.0,2156534.0,5080720.0,1194240.0
18234,neg,514.0,2895046.0,2120552.0,0.0,9212054.0,100790.0,1209600.0,2073444.0,321570.0,25300.0,0.0
18235,neg,932.0,3988860.0,2864706.0,2644630.0,1224252.0,4834722.0,1209600.0,1190130.0,5475766.0,14103020.0,2265390.0
18245,neg,762.0,1161982.0,1073358.0,1857158.0,108860.0,1717348.0,1209600.0,593640.0,1976486.0,107920.0,300300.0
18250,neg,112.0,1224788.0,1206110.0,2123504.0,261774.0,1983724.0,1209600.0,724046.0,2042534.0,354940.0,1569270.0
18253,neg,762.0,3191982.0,2338272.0,3950178.0,816256.0,4082386.0,1209600.0,1742224.0,4085364.0,5246780.0,756510.0
18254,neg,78.0,1138216.0,742006.0,1264792.0,212180.0,1272848.0,1209600.0,315872.0,1496684.0,19140.0,426130.0
18255,neg,2130706432.0,4363988.0,2619408.0,3979440.0,585048.0,25030.0,1209600.0,1297970.0,1993380.0,53353100.0,0.0
18263,neg,178.0,1785554.0,1284070.0,1814100.0,388910.0,2187804.0,1209600.0,881064.0,2300754.0,10677140.0,9309880.0
18264,neg,408.0,2499464.0,1261132.0,986346.0,59190.0,2139606.0,1209600.0,567864.0,2424990.0,16286760.0,5558850.0
18265,neg,1428.0,1306740.0,1374162.0,666546.0,347868.0,1837826.0,1209600.0,572456.0,2422350.0,33320.0,1096990.0
18266,neg,112.0,0.0,1674464.0,0.0,0.0,0.0,1209600.0,0.0,3006682.0,795780.0,0.0
18271,neg,444.0,1105290.0,1280962.0,536328.0,945568.0,1844216.0,1209600.0,395286.0,999902.0,2877900.0,8719520.0
18274,neg,2130706432.0,3169934.0,2264944.0,2530266.0,114818.0,73452.0,1209600.0,678752.0,423214.0,42624620.0,543470.0
18275,neg,164.0,2196996.0,1611430.0,852224.0,1071638.0,2825582.0,1209600.0,571648.0,3083616.0,37160.0,38281380.0
18277,neg,2632.0,4950050.0,2804968.0,164786.0,6400908.0,2784076.0,1209600.0,400492.0,3216072.0,31771380.0,9553570.0
18281,neg,134.0,8446.0,406422.0,918.0,439446.0,2416.0,1209600.0,117534.0,895862.0,4823420.0,0.0
18286,neg,1274.0,2632968.0,2375362.0,2326348.0,1648328.0,3402050.0,1209600.0,472878.0,3140386.0,51500.0,22065680.0
18287,neg,160.0,1588498.0,998508.0,534282.0,2800.0,1566164.0,1209600.0,275638.0,2025234.0,75320.0,3013740.0
18289,neg,1218.0,1755652.0,1301648.0,1414530.0,0.0,1380638.0,1209600.0,1127682.0,2215932.0,120960.0,688070.0
18290,neg,486.0,2215358.0,1717004.0,1384490.0,1151430.0,2952306.0,1209600.0,473674.0,3271358.0,676800.0,1582930.0
18291,neg,242.0,3226872.0,2238092.0,1976688.0,1089894.0,3708768.0,1209600.0,2149156.0,2177070.0,4033860.0,4805630.0
18295,neg,1222.0,1002858.0,817108.0,907198.0,228092.0,1128046.0,1209600.0,839694.0,1294854.0,517880.0,0.0
18297,neg,144.0,1583272.0,1045696.0,475144.0,559240.0,1551112.0,1209600.0,781846.0,1784990.0,54980.0,277100.0
18298,neg,284.0,1771054.0,1317722.0,1356546.0,520456.0,1746386.0,1209600.0,908514.0,1391204.0,2248240.0,5034520.0
18300,neg,102.0,1760864.0,1021274.0,917910.0,295002.0,1331224.0,1209600.0,899704.0,2164884.0,42480.0,9949870.0
18302,neg,276.0,986076.0,1007458.0,824556.0,270362.0,1438934.0,1209600.0,576644.0,1664948.0,253140.0,1171030.0
18304,neg,90.0,2889212.0,1621446.0,2824738.0,117264.0,2643370.0,1209600.0,772258.0,3158674.0,230780.0,3192110.0
18309,neg,2130706434.0,2311852.0,1684000.0,1431100.0,800524.0,335354.0,1209600.0,551540.0,3322282.0,15121600.0,2300850.0
18312,neg,86.0,1793358.0,1335564.0,1523728.0,572914.0,2204520.0,1209600.0,674804.0,2410952.0,88620.0,3981330.0
18314,neg,2130706432.0,210940.0,525042.0,1098.0,794096.0,560.0,1209600.0,6332.0,1113260.0,7930860.0,0.0
18316,neg,260.0,1763414.0,1132428.0,1859172.0,133102.0,1701622.0,1209600.0,323596.0,2320090.0,844800.0,1444580.0
18317,neg,36.0,1152.0,37690.0,0.0,47536.0,2546.0,1209600.0,60894.0,65708.0,880.0,211460.0
18318,neg,2130706432.0,3424246.0,2358672.0,2038410.0,471826.0,114614.0,1209600.0,563980.0,4456062.0,11442680.0,1079850.0
18319,neg,868.0,1431810.0,1486428.0,1226456.0,166282.0,1879160.0,1209600.0,642036.0,1202460.0,6409580.0,17926020.0
18325,neg,2130706480.0,839802.0,683158.0,554796.0,0.0,1102222.0,1209600.0,433464.0,582968.0,12915000.0,0.0
18326,neg,224.0,4251954.0,2803752.0,3342428.0,532012.0,5227812.0,1209600.0,1367330.0,3965244.0,5299600.0,6960450.0
18330,neg,176.0,1684894.0,1222592.0,1160044.0,606194.0,2035908.0,1209600.0,230586.0,2215546.0,169000.0,935480.0
18331,neg,182.0,2136720.0,1432566.0,536146.0,1558512.0,42362.0,1209600.0,583424.0,1748528.0,995340.0,36496610.0
18333,neg,2130706432.0,1840252.0,2037782.0,694118.0,1411294.0,134946.0,1209600.0,696046.0,3789488.0,17806680.0,34495960.0
18335,neg,522.0,2972488.0,3720794.0,481364.0,1844078.0,238698.0,1209600.0,246.0,6918180.0,22404060.0,1584230.0
18336,neg,2130706432.0,2433506.0,1434910.0,142542.0,3103454.0,281686.0,1209600.0,348512.0,2140684.0,18524200.0,8608670.0
18339,neg,500.0,699440.0,977494.0,959420.0,15720.0,1371480.0,1209600.0,210722.0,1869454.0,6400.0,1791920.0
18340,neg,482.0,1489812.0,1351710.0,1529658.0,305274.0,1600664.0,1209600.0,1265466.0,913214.0,5459460.0,7210540.0
18343,neg,2130706432.0,684858.0,911988.0,550980.0,874672.0,19168.0,1209600.0,1069342.0,1664894.0,2280520.0,0.0
18347,neg,634.0,508986.0,428306.0,662868.0,156834.0,629734.0,1209600.0,347166.0,602250.0,452040.0,0.0
18348,neg,138.0,1578064.0,1210364.0,2128636.0,0.0,1521518.0,1209600.0,320942.0,2058988.0,157100.0,0.0
18349,neg,182.0,848128.0,1103478.0,839910.0,1457544.0,1035502.0,1209600.0,597098.0,2000966.0,612020.0,39870770.0
18354,neg,172.0,1011870.0,1171392.0,886964.0,138268.0,33422.0,1209600.0,425684.0,2034520.0,23840.0,2487950.0
18355,neg,3858.0,0.0,27141914.0,0.0,0.0,0.0,1209600.0,0.0,18701406.0,19860.0,629534490.0
18362,neg,2130706432.0,2416782.0,2126186.0,432022.0,15976.0,55762.0,1209600.0,1438750.0,4033186.0,9253820.0,10319620.0
18363,neg,2130706432.0,17532856.0,12773172.0,7709148.0,5800904.0,19810214.0,1209600.0,6835462.0,20046620.0,5453260.0,38788600.0
18365,neg,110.0,1550776.0,1225824.0,819412.0,325400.0,2141090.0,1209600.0,379230.0,1865010.0,157900.0,1393710.0
18367,neg,870.0,2268316.0,1925202.0,1570044.0,791148.0,2737060.0,1209600.0,678440.0,2831726.0,657180.0,2016820.0
18372,neg,484.0,3841476.0,2373654.0,2453380.0,1692000.0,4560220.0,1209600.0,413326.0,3585070.0,27880.0,4050240.0
18373,neg,944.0,1457860.0,1017396.0,747026.0,634484.0,1818124.0,1209600.0,370842.0,1924874.0,182220.0,2841150.0
18375,neg,2130706432.0,1441360.0,980480.0,1131668.0,141564.0,62868.0,1209600.0,550126.0,1429054.0,5173260.0,0.0
18377,neg,2130706434.0,285378.0,774686.0,0.0,1564426.0,1620.0,1209600.0,404664.0,1384948.0,5972000.0,0.0
18380,neg,616.0,1089598.0,1081092.0,1406816.0,631626.0,1833038.0,1209600.0,437696.0,2117206.0,48740.0,1594910.0
18381,neg,636.0,0.0,2724438.0,0.0,0.0,0.0,1209600.0,0.0,0.0,27050980.0,0.0
18388,neg,442.0,1447208.0,1180796.0,2325932.0,27942.0,1236180.0,1209600.0,586918.0,2305926.0,76580.0,1697030.0
18389,neg,176.0,821740.0,669144.0,534158.0,711288.0,1130848.0,1209600.0,703648.0,1042700.0,2897460.0,1311000.0
18390,neg,88.0,1556466.0,1256176.0,312570.0,2361686.0,1522758.0,1209600.0,612352.0,2343688.0,282120.0,459100.0
18394,neg,2130706438.0,1012414.0,931416.0,1475502.0,1156.0,67088.0,1209600.0,283998.0,1628682.0,9216400.0,728390.0
18399,neg,1768.0,1758128.0,2728634.0,2568812.0,2705584.0,4020346.0,1209600.0,1462482.0,4509000.0,3142940.0,3082530.0
18400,neg,2130706432.0,1775060.0,1205440.0,1582846.0,15252.0,38286.0,1209600.0,664500.0,235564.0,39148580.0,974670.0
18401,neg,1186.0,1679740.0,1502926.0,3422336.0,0.0,2236048.0,1209600.0,683526.0,2844658.0,23920.0,0.0
18402,neg,388.0,142456.0,1622852.0,0.0,2047450.0,151940.0,1209600.0,2443352.0,3512576.0,9965880.0,4982960.0
18403,neg,2130706432.0,1822226.0,1129512.0,251742.0,1626580.0,36466.0,1209600.0,677906.0,2012350.0,9063600.0,1234870.0
18406,neg,2130706438.0,1025484.0,747294.0,1610696.0,0.0,37512.0,1209600.0,553058.0,267772.0,15891140.0,5750160.0
18407,neg,46.0,9354.0,871412.0,0.0,1346782.0,3740.0,1209600.0,358918.0,1422898.0,7820.0,5202230.0
18410,neg,298.0,690790.0,1191958.0,1811134.0,0.0,1550190.0,1209600.0,882050.0,2081398.0,397300.0,3130.0
18412,neg,202.0,1188544.0,1290870.0,1322154.0,214678.0,1213326.0,1209600.0,858246.0,2489722.0,395400.0,1586780.0
18417,neg,356.0,1267482.0,1226166.0,1217278.0,84088.0,1515756.0,1209600.0,620772.0,104732.0,7665180.0,1074210.0
18418,neg,502.0,1450786.0,1076212.0,1188240.0,114692.0,1613708.0,1209600.0,633528.0,1737720.0,206180.0,268780.0
18421,neg,2130706432.0,2741830.0,2310534.0,1609320.0,185550.0,768462.0,1209600.0,1651146.0,4323118.0,9394720.0,0.0
18423,neg,278.0,1794686.0,1257932.0,264466.0,876164.0,1741776.0,1209600.0,485862.0,2330958.0,241560.0,1242510.0
18427,neg,640.0,1401168.0,1513898.0,582916.0,1194.0,12312.0,1209600.0,778816.0,2296370.0,305000.0,3775370.0
18428,neg,2130706432.0,3379254.0,2401986.0,2718166.0,16806.0,63536.0,1209600.0,820568.0,4583036.0,14403600.0,1067870.0
18430,neg,368.0,2730332.0,1929130.0,789316.0,2513238.0,3614038.0,1209600.0,368542.0,3673440.0,17580.0,1048480.0
18431,neg,252.0,1465566.0,1403784.0,2985804.0,45154.0,2072960.0,1209600.0,651296.0,2605872.0,430220.0,0.0
18439,neg,2130706436.0,2658734.0,1850032.0,383988.0,604572.0,2888062.0,1209600.0,897338.0,3646534.0,8058340.0,0.0
18440,neg,328.0,2196166.0,1262446.0,1249124.0,317676.0,2387122.0,1209600.0,1094388.0,2529584.0,12311900.0,1208550.0
18442,neg,1232.0,1522852.0,906506.0,819210.0,2.0,1069424.0,1209600.0,423738.0,1714822.0,6783260.0,2295760.0
18443,neg,2768.0,2187610.0,2089048.0,1849110.0,274402.0,3383034.0,1209600.0,1013332.0,3988600.0,10631940.0,5944760.0
18446,neg,718.0,1149138.0,922412.0,1202544.0,140528.0,1567594.0,1209600.0,363510.0,1655380.0,617760.0,1037490.0
18449,neg,124.0,1897784.0,1218296.0,655472.0,698708.0,2281858.0,1209600.0,473628.0,2224272.0,293120.0,2387780.0
18452,neg,2130706434.0,2105100.0,1390572.0,1179502.0,1208.0,429964.0,1209600.0,519312.0,1756392.0,16853460.0,16136650.0
18457,neg,4014.0,5633508.0,3472210.0,248134.0,29118.0,3751368.0,1209600.0,1292076.0,2933798.0,4218900.0,27576310.0
18462,neg,828.0,1543392.0,1163728.0,1965970.0,477924.0,1835650.0,1209600.0,254694.0,919290.0,3711520.0,1249440.0
18463,neg,2130706444.0,1548714.0,971612.0,1040916.0,427618.0,157724.0,1209600.0,338222.0,1615364.0,11831920.0,1193130.0
18464,neg,1202.0,2024644.0,1632530.0,2530044.0,299880.0,1607666.0,1209600.0,890582.0,3139570.0,52940.0,643400.0
18466,neg,1616.0,1139952.0,782906.0,1144474.0,107984.0,1375378.0,1209600.0,180108.0,1564436.0,10180.0,28608110.0
18467,neg,776.0,1337808.0,1394662.0,1898826.0,601724.0,1543774.0,1209600.0,758566.0,2486352.0,112960.0,38307470.0
18472,neg,520.0,1523358.0,1283940.0,1094076.0,598694.0,78846.0,1209600.0,832162.0,1859834.0,74360.0,2407320.0
18475,neg,778.0,3079062.0,2753422.0,2418524.0,346920.0,3832880.0,1209600.0,2129796.0,4705498.0,668280.0,6257540.0
18479,neg,2130706432.0,1776324.0,1322538.0,1702892.0,265878.0,213958.0,1209600.0,730824.0,2569126.0,8691400.0,7962690.0
18480,neg,2130706432.0,464676.0,622466.0,0.0,1356236.0,3176.0,1209600.0,83984.0,1373974.0,7177940.0,24832890.0
18481,neg,204.0,4576040.0,3856128.0,5477814.0,1489474.0,5738456.0,1209600.0,2011118.0,6191894.0,3753120.0,4824070.0
18482,neg,2130706450.0,1403808.0,1248550.0,133338.0,194910.0,13348.0,1209600.0,208746.0,2176668.0,7400780.0,7632000.0
18483,neg,2130706432.0,8886978.0,6852600.0,5284062.0,6426008.0,1476312.0,1209600.0,2833158.0,13634660.0,57903980.0,8501080.0
18484,neg,118.0,1629916.0,1386822.0,338156.0,1762730.0,2045674.0,1209600.0,665126.0,2293178.0,168600.0,1012780.0
18490,neg,6070.0,2181566.0,4568462.0,0.0,0.0,2701288.0,1209600.0,1214826.0,7487502.0,611880.0,22661520.0
18491,pos,6832.0,0.0,32949410.0,0.0,0.0,0.0,1209600.0,0.0,0.0,10256340.0,33344760.0
18493,neg,898.0,851536.0,959930.0,1109164.0,494376.0,522816.0,1209600.0,1139560.0,1710544.0,150220.0,1990.0
18495,neg,4670.0,2021702.0,4766546.0,5013164.0,6.0,702266.0,1209600.0,1272834.0,8156972.0,150340.0,6999070.0
18500,neg,1196.0,6450388.0,5224092.0,3737428.0,531416.0,9075274.0,1209600.0,1733458.0,10075494.0,2445720.0,4452300.0
18502,neg,440.0,610758.0,435486.0,182120.0,220920.0,67032.0,1209600.0,479328.0,785918.0,105920.0,9530390.0
18504,neg,112.0,2585350.0,1638570.0,1254026.0,383670.0,2482788.0,1209600.0,1293146.0,2560688.0,1507040.0,21619920.0
18508,neg,2130706450.0,1831974.0,1255616.0,161290.0,0.0,7876.0,1209600.0,858120.0,2168222.0,5037940.0,1985070.0
18513,neg,142.0,1697998.0,1483546.0,1061850.0,8100.0,2114740.0,1209600.0,1064384.0,1017998.0,3773160.0,229100.0
18515,neg,384.0,1283618.0,1404660.0,1653420.0,700110.0,18402.0,1209600.0,965180.0,1948566.0,826860.0,1893270.0
18517,neg,224.0,1776030.0,1704836.0,1330928.0,241834.0,2334092.0,1209600.0,1357650.0,3232184.0,31660.0,602560.0
18518,neg,476.0,940202.0,979910.0,1522206.0,387234.0,1295280.0,1209600.0,532512.0,1593332.0,31080.0,448230.0
18519,neg,142.0,746804.0,1107848.0,217902.0,1671676.0,458762.0,1209600.0,476084.0,2054534.0,118960.0,1287670.0
18523,neg,2130706432.0,3901258.0,2698478.0,2304440.0,714014.0,220666.0,1209600.0,954452.0,5035124.0,10614480.0,2860090.0
18526,neg,2130706432.0,1633696.0,1532306.0,1511858.0,27708.0,61780.0,1209600.0,577584.0,3006178.0,10257400.0,11796590.0
18532,neg,630.0,1325424.0,1133862.0,373086.0,141668.0,1439804.0,1209600.0,655394.0,748222.0,3629320.0,4720130.0
18539,neg,350.0,1058270.0,1194742.0,1078884.0,549280.0,1053496.0,1209600.0,1201090.0,2193886.0,79360.0,40495400.0
18540,neg,56.0,1852090.0,1150288.0,993782.0,250600.0,1885980.0,1209600.0,585038.0,2181064.0,1121520.0,940730.0
18541,neg,78.0,1960220.0,1291578.0,613166.0,415784.0,2164720.0,1209600.0,745214.0,2244362.0,218060.0,2329860.0
18544,neg,882.0,1441574.0,3056628.0,394420.0,1182108.0,100790.0,1209600.0,629432.0,5728240.0,153320.0,512030.0
18547,neg,666.0,1283318.0,1153900.0,867022.0,173630.0,1721888.0,1209600.0,520420.0,2146154.0,502060.0,40454800.0
18549,neg,2130706432.0,167990.0,1064798.0,41476.0,743696.0,11884.0,1209600.0,222704.0,1944848.0,12354120.0,2208180.0
18554,neg,968.0,1452274.0,1083168.0,856258.0,133064.0,1626038.0,1209600.0,417484.0,452738.0,2969840.0,410960.0
18555,neg,2130706432.0,2475314.0,1406564.0,2194912.0,88258.0,58228.0,1209600.0,302054.0,2742418.0,4770020.0,7594680.0
18556,neg,368.0,1443000.0,1233402.0,1433982.0,342100.0,2034450.0,1209600.0,1377772.0,2576954.0,6378580.0,8854560.0
18559,neg,2130706432.0,17532856.0,12773172.0,7709148.0,5800904.0,19810214.0,1209600.0,6835462.0,20046620.0,5453260.0,38788600.0
18563,neg,0.0,2138110.0,1344418.0,1050404.0,1484650.0,2643486.0,1209600.0,250940.0,2861438.0,0.0,0.0
18564,neg,2130706432.0,1423936.0,1215988.0,556254.0,1009946.0,131656.0,1209600.0,794042.0,2186214.0,5682340.0,4982830.0
18565,neg,136.0,1830028.0,1368638.0,1544114.0,919828.0,1290976.0,1209600.0,483344.0,2352962.0,80280.0,351680.0
18566,neg,130.0,0.0,2167450.0,0.0,0.0,0.0,1209600.0,0.0,3382640.0,4629660.0,43315960.0
18567,neg,5684.0,5738250.0,12103440.0,385098.0,12683506.0,2064422.0,1209600.0,3876854.0,27233070.0,241620.0,332950860.0
18568,neg,226.0,1762358.0,1398836.0,222886.0,1086814.0,1994602.0,1209600.0,1239032.0,2422702.0,407500.0,2049300.0
18569,neg,216.0,2089046.0,6328076.0,593650.0,5196986.0,182502.0,1209600.0,5220956.0,5726820.0,8533280.0,70538910.0
18571,neg,866.0,949378.0,987996.0,973412.0,41752.0,1399368.0,1209600.0,808112.0,1759828.0,23660.0,462920.0
18572,neg,716.0,1567648.0,1325238.0,846938.0,74128.0,2034946.0,1209600.0,955742.0,2502280.0,199080.0,5570050.0
18576,neg,2084.0,2209376.0,1286578.0,390318.0,1785410.0,2329860.0,1209600.0,366218.0,2384842.0,136340.0,34014060.0
18578,neg,2130706432.0,1735216.0,1206902.0,1813284.0,727186.0,82672.0,1209600.0,1157318.0,3126216.0,1498900.0,11825480.0
18579,neg,194.0,706864.0,958006.0,704420.0,128110.0,97788.0,1209600.0,362412.0,1413478.0,448540.0,540420.0
18580,neg,314.0,2798524.0,1919642.0,702074.0,2525682.0,3749132.0,1209600.0,511120.0,3767892.0,294680.0,3272540.0
18585,neg,188.0,2377160.0,1812858.0,1502244.0,676312.0,2437388.0,1209600.0,422974.0,3467964.0,21260.0,3435580.0
18586,neg,490.0,223910.0,1798734.0,37028.0,1931062.0,24008.0,1209600.0,120.0,3359718.0,10528660.0,9028550.0
18588,neg,2130706444.0,4417324.0,2763130.0,2213536.0,1861216.0,4865710.0,1209600.0,1835484.0,3718562.0,26895920.0,13258840.0
18589,neg,338.0,3913848.0,3285868.0,2380602.0,465814.0,3843300.0,1209600.0,379620.0,3902460.0,1615940.0,2496530.0
18592,neg,96.0,1878836.0,1281814.0,1683742.0,0.0,1541270.0,1209600.0,365916.0,2318278.0,148980.0,0.0
18596,neg,976.0,1394852.0,1183796.0,1285402.0,122800.0,1572854.0,1209600.0,1153220.0,2224320.0,15880.0,41179250.0
18598,neg,2130706434.0,2452178.0,1364812.0,868646.0,60580.0,2158616.0,1209600.0,717086.0,2928008.0,2163220.0,1311350.0
18599,neg,1440.0,4048852.0,3012502.0,995520.0,2459250.0,6174238.0,1209600.0,718410.0,6147072.0,23942000.0,0.0
18603,neg,322.0,1203356.0,996366.0,1113636.0,150134.0,922234.0,1209600.0,468376.0,1923360.0,179800.0,827290.0
18604,neg,278.0,2032810.0,1179218.0,1630414.0,368172.0,2351342.0,1209600.0,441610.0,2105206.0,15392980.0,289810.0
18607,neg,2130706432.0,1164264.0,1389256.0,199998.0,3798.0,9932.0,1209600.0,830188.0,770078.0,10382440.0,0.0
18611,neg,286.0,2355844.0,1708740.0,2763474.0,122038.0,2938846.0,1209600.0,976618.0,949984.0,7506460.0,12860720.0
18612,neg,292.0,740752.0,1121538.0,993952.0,715818.0,805080.0,1209600.0,383154.0,2160682.0,627060.0,1360810.0
18616,neg,222.0,1789380.0,1228386.0,589996.0,1470.0,1899074.0,1209600.0,912748.0,2052704.0,15820.0,40971230.0
18617,neg,82.0,1308822.0,1240542.0,1085784.0,866712.0,1984620.0,1209600.0,1080070.0,2309788.0,315520.0,3449320.0
18618,neg,2130706432.0,1258128.0,3861418.0,1868.0,5224796.0,77446.0,1209600.0,338960.0,7481868.0,10542420.0,0.0
18619,neg,180.0,1293966.0,1513694.0,1230260.0,309382.0,1844968.0,1209600.0,714824.0,2080326.0,81660.0,37593730.0
18621,neg,162.0,2052442.0,1383148.0,1500912.0,250144.0,1824040.0,1209600.0,780212.0,2508668.0,101460.0,237490.0
18622,neg,2130706432.0,1658234.0,1358410.0,362124.0,2.0,2632920.0,1209600.0,926802.0,2577712.0,3082620.0,461420.0
18626,neg,334.0,2830392.0,2876416.0,3152818.0,2323654.0,1816438.0,1209600.0,3797658.0,5313096.0,3961960.0,69908110.0
18627,neg,1424.0,1312092.0,1158772.0,906982.0,143122.0,1712288.0,1209600.0,723206.0,2031068.0,82240.0,191280.0
18628,neg,698.0,2784724.0,1911560.0,2158382.0,249638.0,3555388.0,1209600.0,346476.0,2047816.0,4033160.0,0.0
18631,neg,656.0,3728696.0,2945428.0,4131866.0,78764.0,187978.0,1209600.0,1756386.0,3604170.0,3289680.0,6850700.0
18632,neg,216.0,2210966.0,1296560.0,1532628.0,128524.0,2535610.0,1209600.0,981116.0,2877562.0,7800.0,10997650.0
18637,neg,46.0,1383876.0,1125084.0,579800.0,1586516.0,1322112.0,1209600.0,643584.0,1637870.0,2243220.0,2734660.0
18638,neg,654.0,310840.0,5323540.0,24044.0,982070.0,6006.0,1209600.0,169590.0,1739294.0,136620.0,82552390.0
18642,neg,2130706436.0,2354864.0,2187248.0,3743938.0,389046.0,17938.0,1209600.0,1133278.0,3951026.0,4117600.0,18087800.0
18645,neg,106.0,1132844.0,1347352.0,1619210.0,1093410.0,1300484.0,1209600.0,604298.0,894712.0,7578620.0,3818410.0
18651,neg,2130706432.0,1151176.0,671186.0,1810758.0,0.0,1422888.0,1209600.0,145398.0,676062.0,18396860.0,19750600.0
18653,neg,68.0,3010.0,888850.0,6792.0,457968.0,2072.0,1209600.0,206902.0,2014760.0,3140.0,222700.0
18654,neg,1636.0,5861086.0,4680410.0,2914480.0,1008884.0,141268.0,1209600.0,4525156.0,8060078.0,28120.0,51183080.0
18655,neg,400.0,1565654.0,1160614.0,1272570.0,240994.0,1815052.0,1209600.0,272592.0,2331436.0,210080.0,160340.0
18656,neg,142.0,2142888.0,1677222.0,1565002.0,258530.0,2263168.0,1209600.0,502248.0,2651528.0,874320.0,1654720.0
18665,neg,362.0,2045550.0,1671112.0,2369606.0,545376.0,2463462.0,1209600.0,877290.0,2859242.0,445020.0,10370590.0
18668,neg,252.0,1907302.0,2158600.0,1707600.0,153158.0,2939446.0,1209600.0,2155860.0,4443756.0,108840.0,1075280.0
18670,neg,106.0,1927998.0,1282428.0,1358102.0,302660.0,2291578.0,1209600.0,726446.0,2358228.0,313820.0,3916790.0
18671,neg,344.0,1713474.0,1354180.0,1372622.0,1544.0,2051588.0,1209600.0,76316.0,2094934.0,93760.0,38230990.0
18675,neg,2130706444.0,1949670.0,1255608.0,1831986.0,497302.0,92854.0,1209600.0,787662.0,2402988.0,10410260.0,546060.0
18676,neg,894.0,2201942.0,1831148.0,803760.0,8.0,3164136.0,1209600.0,765370.0,3515596.0,109140.0,1025560.0
18677,neg,342.0,1957238.0,1342150.0,562710.0,2079454.0,2246396.0,1209600.0,753354.0,2481378.0,14780.0,1036800.0
18678,neg,448.0,2800182.0,1828886.0,1030900.0,1440528.0,3104100.0,1209600.0,280770.0,3456820.0,91580.0,2634290.0
18679,neg,1010.0,1726442.0,1041128.0,754720.0,39242.0,1463690.0,1209600.0,545002.0,1704672.0,814980.0,2423240.0
18680,neg,950.0,1105034.0,1397274.0,694068.0,540192.0,1866466.0,1209600.0,543470.0,2587232.0,7596440.0,15774490.0
18681,neg,790.0,2513444.0,5767648.0,455140.0,3866014.0,75714.0,1209600.0,695192.0,11166112.0,540720.0,0.0
18683,neg,458.0,1286966.0,1003178.0,855866.0,472452.0,1902728.0,1209600.0,532898.0,0.0,113320.0,3032280.0
18686,neg,144.0,1477050.0,975634.0,697002.0,357422.0,989840.0,1209600.0,1125200.0,640270.0,2225960.0,288980.0
18689,neg,612.0,1198832.0,1197970.0,431922.0,148014.0,1923950.0,1209600.0,304080.0,2361314.0,12040.0,126970.0
18690,neg,2130706432.0,59318.0,99422.0,31336.0,950544.0,14918.0,1209600.0,114732.0,1731876.0,9415760.0,3191190.0
18692,neg,158.0,1409106.0,1219568.0,1688008.0,327460.0,1849216.0,1209600.0,414726.0,1965454.0,77540.0,632720.0
18693,neg,2788.0,7136.0,675566.0,0.0,1199454.0,5830.0,1209600.0,248398.0,0.0,9140060.0,0.0
18695,neg,1112.0,0.0,16640912.0,0.0,0.0,0.0,1209600.0,0.0,7003728.0,25540.0,1534170.0
18696,neg,2130706438.0,2122880.0,1255616.0,45128.0,1362074.0,2420924.0,1209600.0,1100990.0,2368112.0,5672680.0,3562030.0
18697,neg,2130706432.0,1733432.0,1084274.0,657600.0,515666.0,58806.0,1209600.0,355752.0,0.0,6439540.0,787110.0
18698,neg,920.0,989052.0,1091784.0,1771802.0,414286.0,1451794.0,1209600.0,465498.0,1987722.0,190980.0,37717130.0
18699,neg,304.0,1712274.0,1200618.0,1034490.0,199732.0,107514.0,1209600.0,513990.0,2111856.0,87660.0,355290.0
